sst,u10,hsig,time,latitude,longitude
301.67822,-0.65320003,1.4281307,1940-10-10 12:00:00,-5.1,65.0
301.69385,-3.285212,1.3922944,1940-10-11 12:00:00,-5.1,65.0
301.7085,-4.5136595,1.311433,1940-10-12 12:00:00,-5.1,65.0
301.72412,-4.281919,1.5794759,1940-10-13 12:00:00,-5.1,65.0
301.73926,-6.5783205,2.1131294,1940-10-14 12:00:00,-5.1,65.0
301.75488,-4.3201675,1.9553521,1940-10-15 12:00:00,-5.1,65.0
301.7703,-4.7896476,1.7041193,1940-10-16 12:00:00,-5.1,65.0
301.78516,-3.3834577,1.4265633,1940-10-17 12:00:00,-5.1,65.0
301.80054,-3.8360634,1.360566,1940-10-18 12:00:00,-5.1,65.0
301.81323,-4.1566744,1.5873674,1940-10-19 12:00:00,-5.1,65.0
301.82352,-5.171381,1.5960157,1940-10-20 12:00:00,-5.1,65.0
301.83273,-3.9909315,1.6306629,1940-10-21 12:00:00,-5.1,65.0
301.8389,-4.311168,1.6927145,1940-10-22 12:00:00,-5.1,65.0
301.84326,-3.748317,1.6871471,1940-10-23 12:00:00,-5.1,65.0
301.84692,-4.4532866,1.5196946,1940-10-24 12:00:00,-5.1,65.0
301.84888,-1.7376535,1.6555268,1940-10-25 12:00:00,-5.1,65.0
301.84964,0.32850784,1.506506,1940-10-26 12:00:00,-5.1,65.0
301.84866,1.9233143,1.4421842,1940-10-27 12:00:00,-5.1,65.0
301.84738,0.8227366,1.3310537,1940-10-28 12:00:00,-5.1,65.0
301.84543,2.5941608,1.3079196,1940-10-29 12:00:00,-5.1,65.0
301.8413,1.3720881,1.620285,1940-10-30 12:00:00,-5.1,65.0
301.83762,2.26155,1.6909306,1940-10-31 12:00:00,-5.1,65.0
301.8337,0.7038667,1.9181645,1940-11-01 12:00:00,-5.1,65.0
301.8296,2.2716746,1.7257401,1940-11-02 12:00:00,-5.1,65.0
301.82547,3.4888723,1.8816254,1940-11-03 12:00:00,-5.1,65.0
301.82104,-0.05435072,1.7480094,1940-11-04 12:00:00,-5.1,65.0
301.81638,1.093475,1.6286631,1940-11-05 12:00:00,-5.1,65.0
301.81323,0.7931129,1.4635888,1940-11-06 12:00:00,-5.1,65.0
301.8103,1.5693296,1.305217,1940-11-07 12:00:00,-5.1,65.0
301.8081,1.4227109,1.3094871,1940-11-08 12:00:00,-5.1,65.0
301.80713,3.0733902,1.2421926,1940-11-09 12:00:00,-5.1,65.0
301.80594,3.003643,1.1909515,1940-11-10 12:00:00,-5.1,65.0
301.8076,-1.5745355,1.1259812,1940-11-11 12:00:00,-5.1,65.0
301.80954,-2.1891341,1.10809,1940-11-12 12:00:00,-5.1,65.0
301.81277,2.1584294,1.0973878,1940-11-13 12:00:00,-5.1,65.0
301.81766,3.8417323,1.2193828,1940-11-14 12:00:00,-5.1,65.0
301.82547,2.9770193,1.1588987,1940-11-15 12:00:00,-5.1,65.0
301.8347,4.640448,1.3840786,1940-11-16 12:00:00,-5.1,65.0
301.84497,7.0969677,1.7890347,1940-11-17 12:00:00,-5.1,65.0
301.85226,7.8626847,1.9352448,1940-11-18 12:00:00,-5.1,65.0
301.85617,8.138673,1.8127093,1940-11-19 12:00:00,-5.1,65.0
301.85617,9.506239,1.9651356,1940-11-20 12:00:00,-5.1,65.0
301.85355,7.688692,1.8834093,1940-11-21 12:00:00,-5.1,65.0
301.84836,10.39945,2.0110254,1940-11-22 12:00:00,-5.1,65.0
301.83957,6.8611026,2.6450531,1940-11-23 12:00:00,-5.1,65.0
301.82816,3.8293576,2.8266673,1940-11-24 12:00:00,-5.1,65.0
301.8152,5.2374225,2.5053294,1940-11-25 12:00:00,-5.1,65.0
301.80075,4.070847,2.0585911,1940-11-26 12:00:00,-5.1,65.0
301.7832,3.4543738,1.964595,1940-11-27 12:00:00,-5.1,65.0
301.76465,6.009889,1.9853508,1940-11-28 12:00:00,-5.1,65.0
301.7449,6.9559736,1.8961114,1940-11-29 12:00:00,-5.1,65.0
301.72412,6.3814983,1.6133122,1940-11-30 12:00:00,-5.1,65.0
301.70264,6.7234836,1.3737546,1940-12-01 12:00:00,-5.1,65.0
301.68063,5.943892,1.2856503,1940-12-02 12:00:00,-5.1,65.0
301.65775,5.3544173,1.2482463,1940-12-03 12:00:00,-5.1,65.0
301.6343,3.917104,1.2430574,1940-12-04 12:00:00,-5.1,65.0
301.6118,3.5694938,1.4838041,1940-12-05 12:00:00,-5.1,65.0
301.5891,3.8529818,1.501371,1940-12-06 12:00:00,-5.1,65.0
301.5674,1.9008154,1.350134,1940-12-07 12:00:00,-5.1,65.0
301.54565,-1.6866556,1.2552731,1940-12-08 12:00:00,-5.1,65.0
301.52612,-1.3326709,1.1572772,1940-12-09 12:00:00,-5.1,65.0
301.50684,1.5502053,1.1690065,1940-12-10 12:00:00,-5.1,65.0
301.49075,1.3165904,1.2317065,1940-12-11 12:00:00,-5.1,65.0
301.4741,2.1520545,1.03912,1940-12-12 12:00:00,-5.1,65.0
301.46072,3.8323576,1.0088509,1940-12-13 12:00:00,-5.1,65.0
301.4497,2.9507704,1.1266838,1940-12-14 12:00:00,-5.1,65.0
301.44046,4.3228364,1.0958203,1940-12-15 12:00:00,-5.1,65.0
301.4346,1.5209566,1.1830599,1940-12-16 12:00:00,-5.1,65.0
301.43167,2.239426,1.1975458,1940-12-17 12:00:00,-5.1,65.0
301.42703,3.9219787,1.2707319,1940-12-18 12:00:00,-5.1,65.0
301.42093,5.2539215,1.2187881,1940-12-19 12:00:00,-5.1,65.0
301.41507,4.333711,1.3926728,1940-12-20 12:00:00,-5.1,65.0
